1900;01;01;1900.001;  12;  3.0;   1;1
1900;01;02;1900.004;  12;  3.0;   1;1
1900;01;03;1900.007;   3;  2.0;   1;1
1900;01;04;1900.010;   0;  2.0;   1;1
1900;01;05;1900.012;   0;  2.0;   1;1
1900;01;06;1900.015;   0;  2.0;   1;1
1900;01;07;1900.018;   0;  2.0;   1;1
1900;01;08;1900.021;   0;  2.0;   1;1
1900;01;09;1900.023;   0;  2.0;   1;1
1900;01;10;1900.026;   0;  2.0;   1;1
1900;01;11;1900.029;   0;  2.0;   1;1
1900;01;12;1900.032;  22;  4.2;   1;1
1900;01;13;1900.034;  52;  6.4;   1;1
1900;01;14;1900.037;  45;  6.0;   1;1
1900;01;15;1900.040;  27;  4.6;   1;1
1900;01;16;1900.042;  38;  5.5;   1;1
1900;01;17;1900.045;  22;  4.2;   1;1
1900;01;18;1900.048;  15;  3.5;   1;1
1900;01;19;1900.051;  12;  3.0;   1;1
1900;01;20;1900.053;  12;  3.0;   1;1
1900;01;21;1900.056;   0;  2.0;   1;1
1900;01;22;1900.059;   0;  2.0;   1;1
1900;01;23;1900.062;  12;  3.0;   1;1
1900;01;24;1900.064;  17;  3.6;   1;1
1900;01;25;1900.067;  20;  4.0;   1;1
1900;01;26;1900.070;  42;  5.8;   1;1
1900;01;27;1900.073;  28;  4.7;   1;1
1900;01;28;1900.075;  30;  4.9;   1;1
1900;01;29;1900.078;  20;  4.0;   1;1
1900;01;30;1900.081;  27;  4.6;   1;1
1900;01;31;1900.084;  18;  3.8;   1;1
1900;02;01;1900.086;  18;  3.8;   1;1
1900;02;02;1900.089;  13;  3.3;   1;1
1900;02;03;1900.092;  12;  3.0;   1;1
1900;02;04;1900.095;  72;  7.6;   1;1
1900;02;05;1900.097;  62;  7.0;   1;1
1900;02;06;1900.100;  82;  8.1;   1;1
1900;02;07;1900.103;  72;  7.6;   1;1
1900;02;08;1900.105;  65;  7.2;   1;1
1900;02;09;1900.108;  87;  8.3;   1;1
1900;02;10;1900.111;  50;  6.3;   1;1
1900;02;11;1900.114;  32;  5.0;   1;1
1900;02;12;1900.116;  40;  5.6;   1;1
1900;02;13;1900.119;  12;  3.0;   1;1
1900;02;14;1900.122;  10;  2.8;   1;1
1900;02;15;1900.125;  12;  3.0;   1;1
1900;02;16;1900.127;   0;  2.0;   1;1
1900;02;17;1900.130;   0;  2.0;   1;1
1900;02;18;1900.133;   0;  2.0;   1;1
1900;02;19;1900.136;   0;  2.0;   1;1
1900;02;20;1900.138;   0;  2.0;   1;1
1900;02;21;1900.141;   0;  2.0;   1;1
1900;02;22;1900.144;   0;  2.0;   1;1
1900;02;23;1900.147;   0;  2.0;   1;1
1900;02;24;1900.149;   0;  2.0;   1;1
1900;02;25;1900.152;   0;  2.0;   1;1
1900;02;26;1900.155;   0;  2.0;   1;1
1900;02;27;1900.158;   0;  2.0;   1;1
1900;02;28;1900.160;   0;  2.0;   1;1
1900;03;01;1900.163;   0;  2.0;   1;1
1900;03;02;1900.166;  12;  3.0;   1;1
1900;03;03;1900.168;  20;  4.0;   1;1
1900;03;04;1900.171;  27;  4.6;   1;1
1900;03;05;1900.174;  15;  3.5;   1;1
1900;03;06;1900.177;  62;  7.0;   1;1
1900;03;07;1900.179;  50;  6.3;   1;1
1900;03;08;1900.182;  28;  4.7;   1;1
1900;03;09;1900.185;  33;  5.1;   1;1
1900;03;10;1900.188;  22;  4.2;   1;1
1900;03;11;1900.190;  12;  3.0;   1;1
1900;03;12;1900.193;   0;  2.0;   1;1
1900;03;13;1900.196;   0;  2.0;   1;1
1900;03;14;1900.199;   0;  2.0;   1;1
1900;03;15;1900.201;   0;  2.0;   1;1
1900;03;16;1900.204;   0;  2.0;   1;1
1900;03;17;1900.207;   0;  2.0;   1;1
1900;03;18;1900.210;   0;  2.0;   1;1
1900;03;19;1900.212;   0;  2.0;   1;1
1900;03;20;1900.215;   0;  2.0;   1;1
1900;03;21;1900.218;   0;  2.0;   1;1
1900;03;22;1900.221;   0;  2.0;   1;1
1900;03;23;1900.223;   0;  2.0;   1;1
1900;03;24;1900.226;   0;  2.0;   1;1
1900;03;25;1900.229;  12;  3.0;   1;1
1900;03;26;1900.232;  17;  3.6;   1;1
1900;03;27;1900.234;  12;  3.0;   1;1
1900;03;28;1900.237;  13;  3.3;   1;1
1900;03;29;1900.240;  28;  4.7;   1;1
1900;03;30;1900.242;  42;  5.8;   1;1
1900;03;31;1900.245;  40;  5.6;   1;1
1900;04;01;1900.248;  18;  3.8;   1;1
1900;04;02;1900.251;  20;  4.0;   1;1
1900;04;03;1900.253;  22;  4.2;   1;1
1900;04;04;1900.256;  18;  3.8;   1;1
1900;04;05;1900.259;  22;  4.2;   1;1
1900;04;06;1900.262;  12;  3.0;   1;1
1900;04;07;1900.264;  22;  4.2;   1;1
1900;04;08;1900.267;  13;  3.3;   1;1
1900;04;09;1900.270;  13;  3.3;   1;1
